,Area,Item,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
436,Maldives,All sectors without LULUCF,0.0,0.0,0.053,0.053,0.053,0.053,0.0586,0.0056,0.0056,0.053,0.0,0.0,0.106,0.1116,0.2706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.4231,424.5488,582.5621,520.5621,529.5499,640.7764,727.2054,811.6098,759.4515,1005.6928,1087.5277,1110.0752,1389.2352,1218.9488,1560.2162,1433.3408,1769.4013,1826.993,1968.1634,2062.329,2182.8152,2309.7668999999996,2589.2798,2563.384,3051.1739,3004.0562,3303.031,3428.3999999999996,3859.6931999999997,4411.2426,4445.9038,4606.38
437,Maldives,LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,Mali,All sectors with LULUCF,15149.9778,16217.6752,16573.510000000002,17922.6776,19498.1396,19953.0302,20583.5078,20227.2868,21909.5276,21876.3746,22306.2828,19300.5806,17728.8824,15944.0354,17397.5656,18104.8858,18411.6142,19513.1162,21279.1612,24018.8294,25276.069199999998,26375.8814,23024.8222,20507.1028,18758.7196,19350.2084,19559.7324,20625.9232,21086.0204,39325.399,39324.572700000004,39479.1569,40005.8084,40621.1843,41442.6765,42156.706099999996,43804.0718,52745.989400000006,54977.826100000006,51763.744999999995,45624.0793,46959.899,48442.9663,53172.8905,54885.961,55399.941100000004,57743.4545,61171.144199999995,61427.1651,65013.854600000006,66668.5311,68811.884,71538.49429999999,73793.4565,76826.038,83731.7024,85242.8904,88803.67689999999,92865.9721,96769.6152,99610.6295
439,Mali,All sectors without LULUCF,15149.9778,16217.6752,16573.510000000002,17922.6776,19498.1396,19953.0302,20583.5078,20227.2868,21909.5276,21876.3746,22306.2828,19300.5806,17728.8824,15944.0354,17397.5656,18104.8858,18411.6142,19513.1162,21279.1612,24018.8294,25276.069199999998,26375.8814,23024.8222,20507.1028,18758.7196,19350.2084,19559.7324,20625.9232,21086.0204,34940.2226,34939.3963,35093.9805,35620.632,36236.0079,37057.5001,39130.337700000004,39744.8396,42314.867,45211.068100000004,46506.0952,45616.051699999996,46959.3372,48436.5711,53170.6907,54884.0184,55395.7987,57740.6929,61170.0206,61425.47410000001,65011.6548,66667.7121,68809.9414,71535.4225,73791.2567,76825.219,83726.688,85240.9478,88802.8579,92863.7723,96765.4728,99610.0677
440,Mali,LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4385.1764,4385.1764,4385.1764,4385.1764,4385.1764,-17272.583599999998,3026.3684,4059.2322,10431.1224,9766.758,-126034.4502,8.0276,0.5618,6.3952,2.1998,1.9426,4.1424,2.7616,1.1236,1.691,-490351.8002,0.819,1.9426,3.0718,2.1998,0.819,5.0144,1.9426,0.819,2.1998,4.1424,0.5618
441,Malta,All sectors with LULUCF,117.2476,114.6086,108.0782,113.5882,110.81739999999999,127.0086,133.1404,139.1996,144.8666,138.3524,143.77179999999998,138.59980000000002,139.43619999999999,139.9832,145.0158,167.916,178.9004,172.6552,161.6178,152.3708,139.7772,152.309,182.3602,211.485,224.5056,233.6938,242.75740000000002,247.9404,254.1648,4969.0587,4787.6267,4750.4318,5998.5319,5424.8744,4978.5286,4870.5519,5433.3015,4816.695299999999,5236.3274,4768.2615000000005,5532.228999999999,5160.6833,5739.0411,5755.4329,6076.2995,5943.6628,6286.2966,5992.3095,5857.8937,6081.4103,6078.9809000000005,6290.8738,5649.838900000001,5681.416,4266.4122,3671.3669,4100.176,5524.7942,5528.3674,5458.9914,5314.4856
442,Malta,All sectors without LULUCF,117.2476,114.6086,108.0782,113.5882,110.81739999999999,127.0086,133.1404,139.1996,144.8666,138.3524,143.77179999999998,138.59980000000002,139.43619999999999,139.9832,145.0158,167.916,178.9004,172.6552,161.6178,152.3708,139.7772,152.309,182.3602,211.485,224.5056,233.6938,242.75740000000002,247.9404,254.1648,4969.3043,4787.8723,4750.6774000000005,5998.7775,5425.12,4978.7742,4870.797500000001,5433.5471,4816.9409,5236.573,4768.5071,5533.128,5161.5823,5739.9401,5756.3319,6077.1985,5944.5617999999995,6287.1956,5993.208500000001,5858.7927,6082.3093,6079.5907,6291.4836,5650.4487,5682.0258,4267.022,3680.4365,4109.2456,5533.8638,5537.437,5468.061,5323.5552
443,Malta,LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5938,11.952,12.554400000000001,14.150400000000001,14.5108,15.4034,15.5234,15.347,14.9868,14.799000000000001,13.453800000000001,12.4986,12.099799999999998,11.1572,10.255799999999999,9.4124,8.556,7.6621999999999995,6.8168,6.0318,4.4904,4.2204,3.6612,3.1022000000000003,2.543,1.9838,-7.0352,-7.587,-8.146199999999999,-8.7054,-9.0696,-9.0696
444,Marshall Islands,All sectors with LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.9844,165.9456,180.7202,180.8255,188.1648,188.8938,188.896,196.291,189.0072,214.4012,221.73899999999998,236.64350000000002,229.7042,252.2086,245.5128,261.1617,270.03049999999996,279.3886,289.0726,299.0298,304.3114,297.94629999999995,306.2534,314.55499999999995,315.5232,316.4328,324.73429999999996,336.0383,361.47040000000004,363.7518,374.576
445,Marshall Islands,All sectors without LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.9844,165.9456,180.7202,180.8255,188.1648,188.8938,188.896,196.291,189.0072,214.4012,221.73899999999998,236.64350000000002,229.7042,252.2086,245.5128,261.1617,270.03049999999996,279.3886,289.0726,299.0298,304.3114,297.94629999999995,306.2534,314.55499999999995,315.5232,316.4328,324.73429999999996,336.0383,361.47040000000004,363.7518,374.576
446,Marshall Islands,LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,Martinique,All sectors with LULUCF,336.4118,285.6804,290.9238,269.8192,248.2764,261.397,292.1944,296.7324,293.5682,281.6506,300.828,309.6314,309.7486,308.5944,292.9788,307.08,306.1452,326.1786,322.0702,348.4288,347.9558,320.7282,298.3762,284.8506,290.3994,288.5496,283.4996,270.3528,276.378,177.3068,161.99559999999997,157.6864,125.6726,91.1892,86.4622,105.109,74.6502,101.9432,62.0934,54.57220000000001,4.7114000000000065,-71.6404,-81.3032,-71.8746,-91.0222,-77.3206,-201.314,-201.42,-202.05599999999998,-200.148,-259.919,-259.866,-259.283,-258.965,-258.912,-259.177,-259.601,-259.177,-259.177,-258.859,-264.0
448,Martinique,All sectors without LULUCF,336.4118,285.6804,290.9238,269.8192,248.2764,261.397,292.1944,296.7324,293.5682,281.6506,300.828,309.6314,309.7486,308.5944,292.9788,307.08,306.1452,326.1786,322.0702,348.4288,347.9558,320.7282,298.3762,284.8506,290.3994,288.5496,283.4996,270.3528,276.378,296.1068,280.7956,276.4864,244.4726,209.9892,205.2622,223.909,193.4502,220.7432,180.8934,173.3722,209.3114,132.9596,123.2968,132.7254,113.5778,127.2794,3.286,3.18,2.544,4.452,4.081,4.134,4.717,5.035,5.088,4.823,4.399,4.823,4.823,5.141,0.0
449,Martinique,LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-118.8,-118.8,-118.8,-118.8,-118.8,-118.8,-118.8,-118.8,-118.8,-118.8,-118.8,-204.6,-204.6,-204.6,-204.6,-204.6,-204.6,-204.6,-204.6,-204.6,-204.6,-264.0,-264.0,-264.0,-264.0,-264.0,-264.0,-264.0,-264.0,-264.0,-264.0,-264.0
450,Mauritania,All sectors with LULUCF,10522.2006,10749.936,10992.633600000001,11225.219000000001,11515.88,11787.8692,12124.5938,12508.6232,10934.1988,10939.2834,10627.8282,9680.2462,9460.0632,8029.4852,8257.7944,8646.235,8974.633,9101.127,9254.3742,9432.585,10065.2468,10330.805,9253.3924,8739.2046,9321.637,9569.7042,9828.7532,10225.9782,10668.4396,15345.310399999998,15832.5717,15633.7781,16041.0523,15852.8688,16068.6062,17296.7372,18070.377,18942.9098,20147.8113,21132.968500000003,21536.184,21786.128,22280.602899999998,22431.0378,22939.550900000002,24360.5328,24421.7018,23112.3099,24593.1764,25492.7638,25941.3978,27163.7993,27132.8379,28552.7438,30051.1529,27148.7154,29263.745199999998,28919.6938,30095.651700000002,30284.6348,31514.5766
451,Mauritania,All sectors without LULUCF,10522.2006,10749.936,10992.633600000001,11225.219000000001,11515.88,11787.8692,12124.5938,12508.6232,10934.1988,10939.2834,10627.8282,9680.2462,9460.0632,8029.4852,8257.7944,8646.235,8974.633,9101.127,9254.3742,9432.585,10065.2468,10330.805,9253.3924,8739.2046,9321.637,9569.7042,9828.7532,10225.9782,10668.4396,14548.9068,15036.1681,14837.374500000002,15244.648700000002,15056.465199999999,15272.2026,16500.3056,17274.0488,18146.5062,19351.407700000003,20336.634700000002,20744.4288,20994.3728,21488.8477,21639.2826,22147.795700000002,23568.7776,23629.9466,22320.5547,23801.4212,24701.0086,25150.148,26372.5495,26341.5881,27761.494,29259.903100000003,29313.6914,31428.7212,31084.6698,32260.6277,32449.6108,33679.5526
452,Mauritania,LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.4036000000001,796.4036000000001,796.4036000000001,796.4036000000001,796.4036000000001,-702.2185999999999,796.4316,796.3282,796.4036000000001,796.4036000000001,-1843.3446,791.7552,791.7552,791.7552,791.7552,791.7552,791.7552,791.7552,791.7552,791.7552,791.7552,791.2498,791.2498,791.2498,791.2498,791.2498,-2164.976,-2164.976,-2164.976,-2164.976,-2164.976,-2164.976
453,Mauritius,All sectors with LULUCF,277.47940000000006,291.8342,291.336,288.3386,279.5376,272.9666,284.31759999999997,281.2026,285.6014,287.7148,288.045,336.218,297.6572,252.727,255.9266,242.17039999999997,262.3038,237.38099999999997,241.1864,265.53279999999995,248.8738,253.8696,261.6978,268.3762,282.5844,282.43859999999995,317.7404,304.9676,319.4548,4410.18,4533.7262,4924.840700000001,5069.1908,4784.8922,5240.8811000000005,5502.7351,5610.9992999999995,6007.24,6555.1174,7186.4365,7786.313899999999,7765.7981,8058.0606,8124.2525000000005,8444.8936,9936.995899999998,10164.473699999999,10420.7032,10377.1559,10886.659599999999,10869.9502,11087.532299999999,11345.752700000001,11775.6206,11805.503499999999,12116.6992,12721.3995,12696.704099999999,12908.1714,12236.2008,12983.403699999999
454,Mauritius,All sectors without LULUCF,277.47940000000006,291.8342,291.336,288.3386,279.5376,272.9666,284.31759999999997,281.2026,285.6014,287.7148,288.045,336.218,297.6572,252.727,255.9266,242.17039999999997,262.3038,237.38099999999997,241.1864,265.53279999999995,248.8738,253.8696,261.6978,268.3762,282.5844,282.43859999999995,317.7404,304.9676,319.4548,4455.9288,4579.475,4970.5895,5114.9396,4830.641,5286.6299,5548.6097,5656.8739000000005,6052.5386,6600.992,7232.3112,7617.1877,7596.6719,7888.9344,7955.1263,8275.7674,9767.8697,9995.3475,10251.577,10208.0297,10717.5334,10859.6944,11077.2765,11335.497,11765.3648,11795.2477,12166.7484,12771.4487,12746.7533,12958.2206,12286.25,13033.4529
455,Mauritius,LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.7488,-45.7488,-45.7488,-45.7488,-45.7488,-488.4688,-45.8746,-45.8746,-45.2986,-45.8746,-209.91459999999998,-266.69379999999995,-198.5538,-230.3538,-226.2338,-184.25379999999998,-882.2538000000001,169.1262,169.1262,169.1262,169.1262,10.2558,10.2558,-971.1641999999999,10.2558,10.2558,-50.0492,-50.0492,-50.0492,-50.0492,-50.0492,-50.0492
456,Mayotte,All sectors with LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.2484,128.2484,128.2484,128.2484,128.2484,128.2484,128.4694,128.4974,128.4974,128.4358,128.2148,49.0482,49.0482,49.0482,49.0482,49.0482,49.0482,49.0482,49.0482,49.0482,49.0482,18.7426,18.7426,18.7426,18.7426,18.7426,26.594,26.594,26.594,26.594,26.594,26.594
457,Mayotte,All sectors without LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,Mayotte,LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.2484,128.2484,128.2484,128.2484,128.2484,128.2484,128.4694,128.4974,128.4974,128.4358,128.2148,49.0482,49.0482,49.0482,49.0482,49.0482,49.0482,49.0482,49.0482,49.0482,49.0482,18.7426,18.7426,18.7426,18.7426,18.7426,26.594,26.594,26.594,26.594,26.594,26.594
459,Melanesia,All sectors with LULUCF,2338.3576,2420.6336,2539.955,2580.8466,2667.5676,2771.6468,2947.7466,3103.8238,3253.897,3348.6824,3500.8742,3583.6992,3779.1652,3941.8956,4066.4226,4206.7396,4272.432,4283.4274,4366.8884,4351.3032,4475.5622,4392.6078,4516.3276,4598.4774,4699.841,4828.067,4814.3756,4837.3776,4852.978,63862.681899999996,63823.620299999995,64379.4035,64836.9103,65063.4358,69313.23370000001,69177.83110000001,100636.9001,77966.3755,73962.4034,77980.0943,72861.1562,75078.0116,75263.5213,79091.7734,79112.1311,80244.3028,81078.1463,79092.1564,75203.0052,74319.67790000001,50401.9858,50038.103,51437.3842,56116.7716,61204.4642,186905.9802,186544.1332,187780.2936,189658.3631,193177.441,195367.22590000002
460,Melanesia,All sectors without LULUCF,2338.3576,2420.6336,2539.955,2580.8466,2667.5676,2771.6468,2947.7466,3103.8238,3253.897,3348.6824,3500.8742,3583.6992,3779.1652,3941.8956,4066.4226,4206.7396,4272.432,4283.4274,4366.8884,4351.3032,4475.5622,4392.6078,4516.3276,4598.4774,4699.841,4828.067,4814.3756,4837.3776,4852.978,16495.1719,16456.1103,17011.8935,17469.4003,17695.9258,18236.701699999998,18742.6673,19794.4439,26035.4715,20062.5052,22219.456899999997,22660.4922,23829.6606,24718.2963,27441.0792,28870.5687,30270.1834,31731.0867,30700.0772,27106.603,26289.2993,27159.465,26828.1042,28289.769,33113.1312,35936.3426,35883.885,35532.601,36359.747,38027.2931,40923.6008,43079.313299999994
461,Melanesia,LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47367.51,47367.51,47367.51,47367.51,47367.51,51076.532,50435.1638,80842.4562,51930.903999999995,53899.898199999996,55760.6374,50200.664,51248.351,50545.225,51650.6942,50241.562399999995,49974.1194,49347.0596,48392.0792,48096.4022,48030.3786,23242.5208,23209.9988,23147.6152,23003.6404,25268.1216,151022.0952,151011.5322,151420.5466,151631.07,152253.8402,152287.9126
462,Mexico,All sectors with LULUCF,92310.3276,95269.0476,99627.9866,104387.3224,109058.1688,115090.81539999999,118345.9024,120991.0342,123457.858,129202.9236,127212.2294,128253.9252,129357.8722,133918.0892,141863.7866,147558.7956,150214.6396,150786.7764,152077.1606,159052.3206,167346.201,170705.4488,172137.6202,174826.3386,180868.178,183591.4798,180178.742,177367.6956,185577.4706,1059375.8506,1081068.7292,1090214.1096,1114390.2548,1159476.8479,1151763.4463,1209309.3497000001,1301826.1519,1376271.5595,1347431.917,1364117.1792,1200098.7889,1204374.3497000001,1274683.9098,1265163.4986999999,1335962.3081,1381341.5548999999,1426409.6884,1537877.5173,1485090.0462,1427597.7502,1623220.1086,1620037.484,1636463.4296,1627026.6072,1597790.3206,1629698.0320000001,1604555.0986,1579443.1668,1551154.8286000001,1462970.311,1545569.6505
463,Mexico,All sectors without LULUCF,92310.3276,95269.0476,99627.9866,104387.3224,109058.1688,115090.81539999999,118345.9024,120991.0342,123457.858,129202.9236,127212.2294,128253.9252,129357.8722,133918.0892,141863.7866,147558.7956,150214.6396,150786.7764,152077.1606,159052.3206,167346.201,170705.4488,172137.6202,174826.3386,180868.178,183591.4798,180178.742,177367.6956,185577.4706,1009950.1791999999,1031643.0578,1040788.4382,1064964.5834,1110051.1765,1102337.7749,1161118.7427,1253131.7954,1309817.4351,1291357.7056,1308002.7326,1332083.2129000002,1334410.9142999998,1399979.623,1397391.8213,1464226.6886999998,1510814.5104999999,1557117.8118,1667643.1825,1614907.7256,1559268.015,1590208.2232,1590071.9058,1603201.8178,1598864.7306,1567657.6702,1597890.53,1571230.486,1548509.939,1516630.8676,1429259.0564000001,1513497.5801000001
464,Mexico,LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152112.27140000003,152112.27140000003,152112.2914,152112.27140000003,152112.27140000003,152112.2914,149263.00699999998,141438.5966,193647.6044,154800.47139999998,155008.76660000003,-39827.28399999999,-38894.2846,-28562.633199999997,-47851.422600000005,-34164.1206,-36572.495599999995,-77305.5834,-72147.8052,-68272.45939999999,-80218.5648,134853.08539999998,91666.1782,96184.7918,28161.8766,30132.6504,31807.502,33324.6126,30933.2278,34523.961,33711.2546,32072.0704
465,Micronesia,All sectors with LULUCF,10.6044,10.6854,10.7078,13.3494,13.399799999999999,11.8606,11.883,12.0868,12.1372,12.182,12.2854,12.375,12.570599999999999,12.6602,12.705,12.5288,12.5508,12.6404,12.783,12.867,13.0992,13.3004,13.4486,13.2918,13.493,13.6942,13.5374,13.512,13.3552,1730.625,1743.4028,1654.0239000000001,1669.824,1827.2718,1853.0636,1824.1104,1820.5777,1783.5904,1811.4224,1750.4322,1790.7591,1700.6941,1723.7761,1753.3312,1789.1245,1792.1118,1817.9506999999999,1708.2682,1804.2993000000001,1734.442,1863.5922,1916.2969,1848.0267,1884.3166,1923.6261,3157.5357,3192.7754,3235.6507,3347.7331999999997,3358.2768,3410.2646999999997
466,Micronesia,All sectors without LULUCF,10.6044,10.6854,10.7078,13.3494,13.399799999999999,11.8606,11.883,12.0868,12.1372,12.182,12.2854,12.375,12.570599999999999,12.6602,12.705,12.5288,12.5508,12.6404,12.783,12.867,13.0992,13.3004,13.4486,13.2918,13.493,13.6942,13.5374,13.512,13.3552,1502.2242,1515.002,1425.6231,1441.4232,1598.871,1624.6628,1595.7096,1592.1769,1555.1896,1583.0216,1522.0314,1563.2123,1473.1473,1496.2293,1525.7844,1561.5777,1564.565,1590.4039,1480.7214,1576.7525,1506.8952,1555.1094,1607.8141,1539.5439000000001,1575.8337999999999,1615.1433,1603.1501,1638.3898,1681.2651,1793.3476,1803.8912,1855.8790999999999
467,Micronesia,LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.4008,228.4008,228.4008,228.4008,228.4008,228.4008,228.4008,228.4008,228.4008,228.4008,228.4008,227.5468,227.5468,227.5468,227.5468,227.5468,227.5468,227.5468,227.5468,227.5468,227.5468,308.4828,308.4828,308.4828,308.4828,308.4828,1554.3856,1554.3856,1554.3856,1554.3856,1554.3856,1554.3856
468,Micronesia (Federated States of),All sectors with LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.1824,155.10399999999998,155.272,162.7734,287.2882,287.4532,302.1592,302.092,309.347,316.546,345.1068,330.4792,352.7034,345.4428,301.5096,301.4536,324.984,281.118,359.9464,271.8758,309.1014,323.9806,349.8054,351.7206,368.295,359.759,357.9346,369.4414,395.9992,399.6434,412.79769999999996
469,Micronesia (Federated States of),All sectors without LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.4272,213.34879999999998,213.5168,221.0182,345.533,345.698,360.404,360.3368,367.5918,374.7908,404.2532,389.6256,411.8498,404.5892,360.656,360.6,384.1304,340.2644,419.0928,331.0222,367.725,382.6042,408.429,410.3442,426.91859999999997,429.6244,427.79999999999995,439.3068,465.8646,469.5088,482.6631
470,Micronesia (Federated States of),LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.2448,-58.2448,-58.2448,-58.2448,-58.2448,-58.2448,-58.2448,-58.2448,-58.2448,-1195.062,-59.1464,-59.1464,-59.1464,-59.1464,-59.1464,-59.1464,-59.1464,-59.1464,-59.1464,-59.1464,-58.6236,-58.6236,-58.6236,-58.6236,-58.6236,-69.8654,-69.8654,-69.8654,-69.8654,-69.8654,-69.8654
471,Middle Africa,All sectors with LULUCF,31792.6086,32079.9878,32738.8954,32616.726,33407.0204,35009.4538,36111.7646,37143.378,38338.946,40698.304000000004,42242.6736,43594.0558,41963.2968,39577.7228,40933.3946,41814.8608,44590.5768,46213.8952,48285.2202,50839.686799999996,51661.3578,51867.4784,52666.2402,49998.5318,53061.667,54707.5428,55449.0212,56859.3296,58344.0892,1472386.369,1481168.29,1489004.6346,1499391.1534,1517763.2177,1571229.2009,1561748.2994,1579254.464,1648960.477,1620402.5775000001,1607993.2297,1646497.8622,1656826.9342999998,1743956.159,1741860.2804,1774771.1261,1747973.096,1739197.4292000001,1758961.8621,1740258.9996,1803856.8052,2293255.7306,2299867.0220999997,2303201.8638,2324320.4243,2335061.3557,2361172.7391,2362347.3271000003,2336271.9274,2366955.414,2352794.7014,2347201.9665
472,Middle Africa,All sectors without LULUCF,31792.6086,32079.9878,32738.8954,32616.726,33407.0204,35009.4538,36111.7646,37143.378,38338.946,40698.304000000004,42242.6736,43594.0558,41963.2968,39577.7228,40933.3946,41814.8608,44590.5768,46213.8952,48285.2202,50839.686799999996,51661.3578,51867.4784,52666.2402,49998.5318,53061.667,54707.5428,55449.0212,56859.3296,58344.0892,397105.8506,405887.7716,413724.11620000005,424110.635,442482.6993,495963.8149,522874.472,521369.8416,558866.6538,551321.2533,567234.3847,556738.0262,557300.7685,609130.3172,617746.0028,632860.2443,618768.6304,612717.4814,629171.9667,624656.0558,663436.0224,668061.9104,679485.2403,696604.0818,732033.7535000001,738371.2799,754240.8535,755177.8269,752666.7992,765962.4224,762117.2234,763109.2239000001
473,Middle Africa,LULUCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1075280.5184,1075280.5184,1075280.5184,1075280.5184,1075280.5184,1075265.386,1038873.8274000001,1057884.6224,1090093.8232,1069081.3242,1040758.845,1089759.836,1099526.1658,1134825.8418,1124114.2776,1141910.8818,1129204.4656,1126479.9478,1129789.8954,1115602.9438,1140420.7828,1625193.8202,1620381.7818,1606597.782,1592286.6708,1596690.0758,1606931.8856,1607169.5002000001,1583605.1282,1600992.9916,1590677.478,1584092.7426
