,ano,country_code,precipitação_anual
24441,1942,SPM,1180.02
24442,1943,SPM,1243.16
24443,1944,SPM,1329.56
24444,1945,SPM,1273.96
24445,1946,SPM,1252.77
24446,1947,SPM,1090.4
24447,1948,SPM,1211.06
24448,1949,SPM,1226.3899999999999
24449,1950,SPM,1044.2
24450,1951,SPM,1329.32
24451,1952,SPM,1195.15
24452,1953,SPM,1222.94
24453,1954,SPM,1234.41
24454,1955,SPM,1375.1599999999999
24455,1956,SPM,1243.21
24456,1957,SPM,1210.46
24457,1958,SPM,1308.28
24458,1959,SPM,1145.7
24459,1960,SPM,1112.27
24460,1961,SPM,1024.0
24461,1962,SPM,1392.3700000000001
24462,1963,SPM,1230.26
24463,1964,SPM,1317.1
24464,1965,SPM,1215.7
24465,1966,SPM,1125.42
24466,1967,SPM,1178.26
24467,1968,SPM,1262.47
24468,1969,SPM,1322.59
24469,1970,SPM,1410.4
24470,1971,SPM,1264.67
24471,1972,SPM,1272.3899999999999
24472,1973,SPM,1327.39
24473,1974,SPM,1318.85
24474,1975,SPM,1185.09
24475,1976,SPM,1283.33
24476,1977,SPM,1226.79
24477,1978,SPM,1248.43
24478,1979,SPM,1365.51
24479,1980,SPM,1530.1
24480,1981,SPM,1477.6
24481,1982,SPM,1446.3400000000001
24482,1983,SPM,1491.41
24483,1984,SPM,1383.53
24484,1985,SPM,1139.12
24485,1986,SPM,1221.57
24486,1987,SPM,1222.32
24487,1988,SPM,1385.86
24488,1989,SPM,1209.6399999999999
24489,1990,SPM,1436.4099999999999
24490,1991,SPM,1312.01
24491,1992,SPM,1332.6200000000001
24492,1993,SPM,1463.1100000000001
24493,1994,SPM,1471.83
24494,1995,SPM,1363.26
24495,1996,SPM,1285.85
24496,1997,SPM,1281.83
24497,1998,SPM,1398.62
24498,1999,SPM,1366.39
24499,2000,SPM,1466.48
24500,2001,SPM,1169.8700000000001
24501,2002,SPM,1283.45
24502,2003,SPM,1307.45
24503,2004,SPM,1365.08
24504,2005,SPM,1308.3400000000001
24505,2006,SPM,1343.29
24506,2007,SPM,1201.8600000000001
24507,2008,SPM,1368.92
24508,2009,SPM,1362.46
24509,2010,SPM,1229.8600000000001
24510,2011,SPM,1365.19
24511,2012,SPM,1162.13
24512,2013,SPM,1361.55
24513,2014,SPM,1312.42
24514,2015,SPM,1295.8
24515,2016,SPM,1295.78
24516,2017,SPM,1306.18
24517,2018,SPM,1325.96
24518,2019,SPM,1296.52
24519,2020,SPM,1296.52
24520,2021,SPM,1296.52
24521,2022,SPM,1296.52
24522,1901,SRB,798.57
24523,1902,SRB,782.14
24524,1903,SRB,681.58
24525,1904,SRB,628.04
24526,1905,SRB,772.21
24527,1906,SRB,801.88
24528,1907,SRB,557.33
24529,1908,SRB,617.4
24530,1909,SRB,809.02
24531,1910,SRB,859.65
24532,1911,SRB,658.9100000000001
24533,1912,SRB,875.4
24534,1913,SRB,774.38
24535,1914,SRB,824.17
24536,1915,SRB,1051.85
24537,1916,SRB,750.29
24538,1917,SRB,630.93
24539,1918,SRB,652.52
24540,1919,SRB,894.42
24541,1920,SRB,663.48
24542,1921,SRB,655.55
24543,1922,SRB,801.67
24544,1923,SRB,722.27
24545,1924,SRB,785.1899999999999
24546,1925,SRB,876.02
24547,1926,SRB,793.48
24548,1927,SRB,795.48
24549,1928,SRB,605.9
24550,1929,SRB,790.1899999999999
24551,1930,SRB,692.34
24552,1931,SRB,770.81
24553,1932,SRB,737.16
24554,1933,SRB,775.41
24555,1934,SRB,745.17
24556,1935,SRB,648.11
24557,1936,SRB,760.88
24558,1937,SRB,996.55
24559,1938,SRB,688.31
24560,1939,SRB,826.65
24561,1940,SRB,907.16
24562,1941,SRB,873.37
24563,1942,SRB,706.6
24564,1943,SRB,671.88
24565,1944,SRB,861.65
24566,1945,SRB,590.3
24567,1946,SRB,613.41
24568,1947,SRB,602.14
24569,1948,SRB,657.5799999999999
24570,1949,SRB,713.7
24571,1950,SRB,631.63
24572,1951,SRB,740.03
24573,1952,SRB,760.81
24574,1953,SRB,634.33
24575,1954,SRB,849.73
24576,1955,SRB,945.92
24577,1956,SRB,749.85
24578,1957,SRB,756.21
24579,1958,SRB,660.25
24580,1959,SRB,776.94
24581,1960,SRB,792.38
24582,1961,SRB,624.12
24583,1962,SRB,696.86
24584,1963,SRB,764.0799999999999
24585,1964,SRB,801.4
24586,1965,SRB,718.06
24587,1966,SRB,840.29
24588,1967,SRB,722.09
24589,1968,SRB,766.36
24590,1969,SRB,858.4100000000001
24591,1970,SRB,854.3
24592,1971,SRB,673.68
24593,1972,SRB,773.1
24594,1973,SRB,679.76
24595,1974,SRB,845.8199999999999
24596,1975,SRB,745.32
24597,1976,SRB,802.71
24598,1977,SRB,749.23
24599,1978,SRB,799.9100000000001
24600,1979,SRB,800.5
24601,1980,SRB,844.26
24602,1981,SRB,844.84
24603,1982,SRB,679.89
24604,1983,SRB,616.3000000000001
24605,1984,SRB,686.13
24606,1985,SRB,652.4300000000001
24607,1986,SRB,663.26
24608,1987,SRB,750.46
24609,1988,SRB,633.47
24610,1989,SRB,697.8299999999999
24611,1990,SRB,570.5600000000001
24612,1991,SRB,815.19
24613,1992,SRB,638.88
24614,1993,SRB,600.3299999999999
24615,1994,SRB,621.57
24616,1995,SRB,846.81
24617,1996,SRB,829.86
24618,1997,SRB,703.86
24619,1998,SRB,773.5600000000001
24620,1999,SRB,888.58
24621,2000,SRB,487.56
24622,2001,SRB,797.05
24623,2002,SRB,751.45
24624,2003,SRB,660.3000000000001
24625,2004,SRB,860.23
24626,2005,SRB,908.28
24627,2006,SRB,752.28
24628,2007,SRB,803.68
24629,2008,SRB,717.6600000000001
24630,2009,SRB,820.4
24631,2010,SRB,1012.19
24632,2011,SRB,525.0600000000001
24633,2012,SRB,675.5799999999999
24634,2013,SRB,779.11
24635,2014,SRB,971.89
24636,2015,SRB,723.4
24637,2016,SRB,903.34
24638,2017,SRB,698.39
24639,2018,SRB,736.41
24640,2019,SRB,771.26
24641,2020,SRB,727.71
24642,2021,SRB,779.97
24643,2022,SRB,643.72
24644,1901,SSD,937.38
24645,1902,SSD,1057.55
24646,1903,SSD,1013.63
24647,1904,SSD,882.43
24648,1905,SSD,923.59
24649,1906,SSD,957.57
24650,1907,SSD,945.08
24651,1908,SSD,1100.25
24652,1909,SSD,1033.75
24653,1910,SSD,936.49
24654,1911,SSD,924.09
24655,1912,SSD,920.04
24656,1913,SSD,731.71
24657,1914,SSD,1119.22
24658,1915,SSD,1059.86
24659,1916,SSD,1241.74
24660,1917,SSD,1083.95
24661,1918,SSD,955.2900000000001
24662,1919,SSD,1003.5600000000001
24663,1920,SSD,1099.3
24664,1921,SSD,995.91
24665,1922,SSD,1059.04
24666,1923,SSD,1086.15
24667,1924,SSD,1024.93
24668,1925,SSD,889.67
24669,1926,SSD,1035.74
24670,1927,SSD,876.14
24671,1928,SSD,1030.65
24672,1929,SSD,1033.24
24673,1930,SSD,925.36
24674,1931,SSD,979.54
24675,1932,SSD,1045.1299999999999
24676,1933,SSD,998.48
24677,1934,SSD,1056.02
24678,1935,SSD,936.0600000000001
24679,1936,SSD,945.4
24680,1937,SSD,1002.27
24681,1938,SSD,1109.29
24682,1939,SSD,1031.19
24683,1940,SSD,923.01
24684,1941,SSD,1005.48
24685,1942,SSD,932.37
24686,1943,SSD,919.99
24687,1944,SSD,1046.07
24688,1945,SSD,1035.83
24689,1946,SSD,1132.18
24690,1947,SSD,1103.41
24691,1948,SSD,988.73
24692,1949,SSD,985.55
24693,1950,SSD,1070.69
24694,1951,SSD,953.15
24695,1952,SSD,967.02
24696,1953,SSD,989.49
24697,1954,SSD,1063.63
24698,1955,SSD,1062.05
24699,1956,SSD,1027.62
24700,1957,SSD,993.62
24701,1958,SSD,1020.67
24702,1959,SSD,973.04
24703,1960,SSD,935.04
24704,1961,SSD,1098.08
24705,1962,SSD,1105.37
24706,1963,SSD,1085.6399999999999
24707,1964,SSD,1081.26
24708,1965,SSD,949.24
24709,1966,SSD,1077.94
24710,1967,SSD,1031.28
24711,1968,SSD,964.53
24712,1969,SSD,1000.6800000000001
24713,1970,SSD,995.28
24714,1971,SSD,866.24
24715,1972,SSD,889.9
24716,1973,SSD,940.04
24717,1974,SSD,960.1800000000001
24718,1975,SSD,1030.08
24719,1976,SSD,948.71
24720,1977,SSD,930.37
24721,1978,SSD,1016.26
24722,1979,SSD,971.31
24723,1980,SSD,899.26
24724,1981,SSD,1008.37
24725,1982,SSD,941.12
24726,1983,SSD,879.8199999999999
24727,1984,SSD,741.26
24728,1985,SSD,987.46
24729,1986,SSD,861.88
24730,1987,SSD,801.48
24731,1988,SSD,1106.01
24732,1989,SSD,1022.8100000000001
24733,1990,SSD,874.37
24734,1991,SSD,1085.86
24735,1992,SSD,954.83
24736,1993,SSD,1008.1700000000001
24737,1994,SSD,960.7399999999999
24738,1995,SSD,1017.49
24739,1996,SSD,1019.87
24740,1997,SSD,990.32
24741,1998,SSD,993.85
24742,1999,SSD,1060.23
24743,2000,SSD,979.02
24744,2001,SSD,971.37
24745,2002,SSD,1011.1
24746,2003,SSD,1038.43
24747,2004,SSD,939.3299999999999
24748,2005,SSD,911.6800000000001
24749,2006,SSD,1099.72
24750,2007,SSD,1109.66
24751,2008,SSD,1074.33
24752,2009,SSD,868.88
24753,2010,SSD,1009.61
24754,2011,SSD,982.1
24755,2012,SSD,982.31
24756,2013,SSD,981.95
24757,2014,SSD,1007.3000000000001
24758,2015,SSD,975.5500000000001
24759,2016,SSD,964.49
24760,2017,SSD,996.27
24761,2018,SSD,1000.92
24762,2019,SSD,1042.26
24763,2020,SSD,990.24
24764,2021,SSD,970.9399999999999
24765,2022,SSD,1024.34
24766,1901,STP,2248.72
24767,1902,STP,2319.45
24768,1903,STP,2158.33
24769,1904,STP,2104.33
24770,1905,STP,2240.87
24771,1906,STP,1876.64
24772,1907,STP,1999.06
24773,1908,STP,2302.28
24774,1909,STP,2379.48
24775,1910,STP,2442.5
24776,1911,STP,1827.2
24777,1912,STP,2499.63
24778,1913,STP,1882.82
24779,1914,STP,2099.4700000000003
24780,1915,STP,2235.78
24781,1916,STP,2233.98
24782,1917,STP,2223.76
24783,1918,STP,2217.87
24784,1919,STP,2217.12
24785,1920,STP,2219.63
24786,1921,STP,2226.8
24787,1922,STP,2226.79
24788,1923,STP,2222.02
24789,1924,STP,2240.2
24790,1925,STP,2217.6
24791,1926,STP,2242.64
24792,1927,STP,2239.74
24793,1928,STP,2265.48
24794,1929,STP,2248.33
24795,1930,STP,2240.54
24796,1931,STP,2235.58
24797,1932,STP,2218.6800000000003
24798,1933,STP,2387.7
24799,1934,STP,2724.47
24800,1935,STP,2552.4
24801,1936,STP,1939.71
24802,1937,STP,2165.72
24803,1938,STP,2080.49
24804,1939,STP,2230.56
24805,1940,STP,1897.2
24806,1941,STP,1787.29
24807,1942,STP,1802.31
24808,1943,STP,2009.04
24809,1944,STP,2524.19
24810,1945,STP,2391.7799999999997
24811,1946,STP,2382.87
24812,1947,STP,2612.38
24813,1948,STP,2248.38
24814,1949,STP,2310.01
24815,1950,STP,2460.37
24816,1951,STP,2440.84
24817,1952,STP,2123.32
24818,1953,STP,1950.92
24819,1954,STP,2236.32
24820,1955,STP,2798.27
24821,1956,STP,2246.33
24822,1957,STP,2367.86
24823,1958,STP,1911.06
24824,1959,STP,2496.29
24825,1960,STP,2653.38
24826,1961,STP,2544.52
24827,1962,STP,2496.13
24828,1963,STP,2445.81
24829,1964,STP,2031.1299999999999
24830,1965,STP,2027.8400000000001
24831,1966,STP,2309.54
24832,1967,STP,2331.29
24833,1968,STP,2126.78
24834,1969,STP,2263.56
24835,1970,STP,2353.72
24836,1971,STP,2252.17
24837,1972,STP,1946.31
24838,1973,STP,2376.71
24839,1974,STP,2004.68
24840,1975,STP,2317.23
24841,1976,STP,2240.42
24842,1977,STP,2301.15
24843,1978,STP,2095.81
24844,1979,STP,2007.92
24845,1980,STP,1913.13
24846,1981,STP,1949.19
24847,1982,STP,1826.28
24848,1983,STP,1781.5
24849,1984,STP,2584.2599999999998
24850,1985,STP,2314.34
24851,1986,STP,2002.92
24852,1987,STP,1981.84
24853,1988,STP,2751.94
24854,1989,STP,2356.45
24855,1990,STP,2340.12
24856,1991,STP,2054.11
24857,1992,STP,1871.97
24858,1993,STP,2093.12
24859,1994,STP,2081.37
24860,1995,STP,2236.1
24861,1996,STP,2343.71
24862,1997,STP,2267.25
24863,1998,STP,2331.02
24864,1999,STP,2515.68
24865,2000,STP,2475.43
24866,2001,STP,2225.42
24867,2002,STP,2543.5
24868,2003,STP,2104.98
24869,2004,STP,2121.24
24870,2005,STP,1845.35
24871,2006,STP,1949.4299999999998
24872,2007,STP,2797.39
24873,2008,STP,2396.0299999999997
24874,2009,STP,2214.8
24875,2010,STP,1842.18
24876,2011,STP,2146.1400000000003
24877,2012,STP,2539.81
24878,2013,STP,2128.65
24879,2014,STP,2099.21
24880,2015,STP,1895.31
24881,2016,STP,2010.0700000000002
24882,2017,STP,2152.55
24883,2018,STP,2309.4300000000003
24884,2019,STP,2278.55
24885,2020,STP,2145.55
24886,2021,STP,2183.46
24887,2022,STP,2427.02
24888,1901,SUR,2414.67
24889,1902,SUR,2772.55
24890,1903,SUR,2486.5
24891,1904,SUR,2538.29
24892,1905,SUR,2416.7200000000003
24893,1906,SUR,2285.18
24894,1907,SUR,3020.05
24895,1908,SUR,2538.65
24896,1909,SUR,2452.4
24897,1910,SUR,2436.69
24898,1911,SUR,2561.85
24899,1912,SUR,2036.89
24900,1913,SUR,2117.95
24901,1914,SUR,2373.96
24902,1915,SUR,2555.6
24903,1916,SUR,2547.39
24904,1917,SUR,2340.77
24905,1918,SUR,2603.04
24906,1919,SUR,2472.1
24907,1920,SUR,2013.06
24908,1921,SUR,2242.47
24909,1922,SUR,2460.54
24910,1923,SUR,2238.58
24911,1924,SUR,2093.7799999999997
24912,1925,SUR,1936.75
24913,1926,SUR,1969.85
24914,1927,SUR,2873.99
24915,1928,SUR,2553.87
24916,1929,SUR,2271.83
24917,1930,SUR,2211.86
24918,1931,SUR,2351.67
24919,1932,SUR,2513.48
24920,1933,SUR,2532.84
24921,1934,SUR,1830.1399999999999
24922,1935,SUR,2058.7799999999997
24923,1936,SUR,2534.8
24924,1937,SUR,2360.12
24925,1938,SUR,2846.5
24926,1939,SUR,2523.23
24927,1940,SUR,1953.26
24928,1941,SUR,2397.59
24929,1942,SUR,2272.65
24930,1943,SUR,2585.54
24931,1944,SUR,2306.31
24932,1945,SUR,2482.43
24933,1946,SUR,2413.63
24934,1947,SUR,2069.56
24935,1948,SUR,2737.42
24936,1949,SUR,2895.25
24937,1950,SUR,2357.18
24938,1951,SUR,2560.1
24939,1952,SUR,2241.51
24940,1953,SUR,2601.97
24941,1954,SUR,2853.2
24942,1955,SUR,2617.24
24943,1956,SUR,2710.41
24944,1957,SUR,1787.55
24945,1958,SUR,2258.03
24946,1959,SUR,2126.72
24947,1960,SUR,2344.65
24948,1961,SUR,1761.02
24949,1962,SUR,1928.52
24950,1963,SUR,2406.44
24951,1964,SUR,1623.26
24952,1965,SUR,1871.94
24953,1966,SUR,2202.38
24954,1967,SUR,2439.38
24955,1968,SUR,2711.27
24956,1969,SUR,2248.35
24957,1970,SUR,2877.33
24958,1971,SUR,2813.2400000000002
24959,1972,SUR,2600.85
24960,1973,SUR,2440.4
24961,1974,SUR,2254.34
24962,1975,SUR,2590.91
24963,1976,SUR,2849.3
24964,1977,SUR,2193.79
24965,1978,SUR,2302.94
24966,1979,SUR,2601.21
24967,1980,SUR,2158.24
24968,1981,SUR,2410.44
24969,1982,SUR,2186.18
24970,1983,SUR,2063.61
24971,1984,SUR,2482.44
24972,1985,SUR,2056.69
24973,1986,SUR,1932.7
24974,1987,SUR,2087.53
24975,1988,SUR,2166.82
24976,1989,SUR,2815.2400000000002
24977,1990,SUR,2919.5
24978,1991,SUR,2212.5
24979,1992,SUR,1977.29
24980,1993,SUR,2417.3
24981,1994,SUR,2411.92
24982,1995,SUR,1998.57
24983,1996,SUR,2693.21
24984,1997,SUR,2098.79
24985,1998,SUR,2024.14
24986,1999,SUR,2299.94
24987,2000,SUR,2667.8
24988,2001,SUR,1949.12
24989,2002,SUR,2260.95
24990,2003,SUR,1925.69
24991,2004,SUR,2215.81
24992,2005,SUR,2569.4
24993,2006,SUR,2325.23
24994,2007,SUR,2648.57
24995,2008,SUR,2498.8
24996,2009,SUR,2053.7799999999997
24997,2010,SUR,2290.71
24998,2011,SUR,2390.59
24999,2012,SUR,2274.72
25000,2013,SUR,2607.1
25001,2014,SUR,2114.48
25002,2015,SUR,2411.78
25003,2016,SUR,2206.91
25004,2017,SUR,2322.39
25005,2018,SUR,2360.2799999999997
25006,2019,SUR,1939.68
25007,2020,SUR,2097.23
25008,2021,SUR,2917.77
25009,2022,SUR,2782.18
25010,1901,SVK,777.06
25011,1902,SVK,855.17
25012,1903,SVK,892.56
25013,1904,SVK,702.62
25014,1905,SVK,800.15
25015,1906,SVK,911.1700000000001
25016,1907,SVK,720.94
25017,1908,SVK,683.9
25018,1909,SVK,827.79
25019,1910,SVK,918.51
25020,1911,SVK,690.86
25021,1912,SVK,941.98
25022,1913,SVK,822.69
25023,1914,SVK,835.05
25024,1915,SVK,1007.43
25025,1916,SVK,901.71
25026,1917,SVK,620.61
25027,1918,SVK,861.24
25028,1919,SVK,850.34
25029,1920,SVK,845.66
25030,1921,SVK,614.54
25031,1922,SVK,849.01
25032,1923,SVK,769.59
25033,1924,SVK,748.63
25034,1925,SVK,913.1
25035,1926,SVK,902.51
25036,1927,SVK,784.58
25037,1928,SVK,657.23
25038,1929,SVK,721.05
25039,1930,SVK,888.13
25040,1931,SVK,771.05
25041,1932,SVK,602.8
25042,1933,SVK,815.26
25043,1934,SVK,715.8000000000001
25044,1935,SVK,758.52
25045,1936,SVK,903.29
25046,1937,SVK,990.38
25047,1938,SVK,800.6800000000001
25048,1939,SVK,909.9
25049,1940,SVK,945.0699999999999
25050,1941,SVK,896.54
25051,1942,SVK,673.62
25052,1943,SVK,666.28
25053,1944,SVK,900.04
25054,1945,SVK,728.32
25055,1946,SVK,718.69
25056,1947,SVK,645.03
25057,1948,SVK,766.3199999999999
25058,1949,SVK,747.15
25059,1950,SVK,783.43
25060,1951,SVK,784.69
25061,1952,SVK,855.77
25062,1953,SVK,675.96
25063,1954,SVK,743.21
25064,1955,SVK,830.53
25065,1956,SVK,643.28
25066,1957,SVK,728.21
25067,1958,SVK,834.52
25068,1959,SVK,722.7
25069,1960,SVK,890.62
25070,1961,SVK,638.9000000000001
25071,1962,SVK,758.86
25072,1963,SVK,719.46
25073,1964,SVK,768.74
25074,1965,SVK,948.31
25075,1966,SVK,948.39
25076,1967,SVK,688.56
25077,1968,SVK,746.07
25078,1969,SVK,704.85
25079,1970,SVK,899.51
25080,1971,SVK,627.3100000000001
25081,1972,SVK,794.95
25082,1973,SVK,622.76
25083,1974,SVK,895.51
25084,1975,SVK,768.84
25085,1976,SVK,747.61
25086,1977,SVK,764.76
25087,1978,SVK,693.66
25088,1979,SVK,785.29
25089,1980,SVK,834.69
25090,1981,SVK,740.13
25091,1982,SVK,645.14
25092,1983,SVK,632.5
25093,1984,SVK,725.5699999999999
25094,1985,SVK,811.24
25095,1986,SVK,597.18
25096,1987,SVK,754.97
25097,1988,SVK,709.12
25098,1989,SVK,717.66
25099,1990,SVK,699.62
25100,1991,SVK,730.24
25101,1992,SVK,642.8000000000001
25102,1993,SVK,624.0699999999999
25103,1994,SVK,741.07
25104,1995,SVK,786.28
25105,1996,SVK,798.29
25106,1997,SVK,720.48
25107,1998,SVK,807.94
25108,1999,SVK,842.76
25109,2000,SVK,696.31
25110,2001,SVK,806.98
25111,2002,SVK,795.27
25112,2003,SVK,588.25
25113,2004,SVK,796.17
25114,2005,SVK,830.94
25115,2006,SVK,705.16
25116,2007,SVK,785.36
25117,2008,SVK,755.44
25118,2009,SVK,840.47
25119,2010,SVK,1109.06
25120,2011,SVK,607.36
25121,2012,SVK,662.38
25122,2013,SVK,781.45
25123,2014,SVK,850.76
25124,2015,SVK,675.93
25125,2016,SVK,902.6999999999999
25126,2017,SVK,798.01
25127,2018,SVK,707.61
25128,2019,SVK,770.36
25129,2020,SVK,838.76
25130,2021,SVK,735.53
25131,2022,SVK,648.75
25132,1901,SVN,1611.01
25133,1902,SVN,1413.53
25134,1903,SVN,1634.21
25135,1904,SVN,1530.22
25136,1905,SVN,1640.23
25137,1906,SVN,1574.3999999999999
25138,1907,SVN,1435.1399999999999
25139,1908,SVN,1103.68
25140,1909,SVN,1501.59
25141,1910,SVN,1828.69
25142,1911,SVN,1314.6
25143,1912,SVN,1554.43
25144,1913,SVN,1436.27
25145,1914,SVN,1557.63
25146,1915,SVN,1843.69
25147,1916,SVN,1839.23
25148,1917,SVN,1544.23
25149,1918,SVN,1444.75
25150,1919,SVN,1738.7
25151,1920,SVN,1233.87
25152,1921,SVN,951.98
25153,1922,SVN,1504.12
25154,1923,SVN,1602.86
25155,1924,SVN,1353.7
25156,1925,SVN,1684.05
25157,1926,SVN,1782.62
25158,1927,SVN,1491.06
25159,1928,SVN,1434.53
25160,1929,SVN,1279.51
25161,1930,SVN,1597.99
25162,1931,SVN,1432.59
25163,1932,SVN,1279.59
25164,1933,SVN,1805.22
25165,1934,SVN,1717.22
25166,1935,SVN,1454.06
25167,1936,SVN,1545.21
25168,1937,SVN,2083.7200000000003
25169,1938,SVN,1216.03
25170,1939,SVN,1350.52
25171,1940,SVN,1551.15
25172,1941,SVN,1514.47
25173,1942,SVN,1117.5
25174,1943,SVN,1304.85
25175,1944,SVN,1456.3799999999999
25176,1945,SVN,1102.98
25177,1946,SVN,1136.91
25178,1947,SVN,1287.05
25179,1948,SVN,1653.3
25180,1949,SVN,1164.58
25181,1950,SVN,1459.01
25182,1951,SVN,1635.44
25183,1952,SVN,1517.89
25184,1953,SVN,1233.56
25185,1954,SVN,1483.6599999999999
25186,1955,SVN,1524.09
25187,1956,SVN,1388.05
25188,1957,SVN,1295.3700000000001
25189,1958,SVN,1528.61
25190,1959,SVN,1485.07
25191,1960,SVN,1778.45
25192,1961,SVN,1401.69
25193,1962,SVN,1598.61
25194,1963,SVN,1469.54
25195,1964,SVN,1492.96
25196,1965,SVN,1785.73
25197,1966,SVN,1510.15
25198,1967,SVN,1257.57
25199,1968,SVN,1355.15
25200,1969,SVN,1455.78
25201,1970,SVN,1420.45
25202,1971,SVN,1080.43
25203,1972,SVN,1565.43
25204,1973,SVN,1225.81
25205,1974,SVN,1416.42
25206,1975,SVN,1397.36
25207,1976,SVN,1378.05
25208,1977,SVN,1326.34
25209,1978,SVN,1380.78
25210,1979,SVN,1599.87
25211,1980,SVN,1466.82
25212,1981,SVN,1331.3200000000002
25213,1982,SVN,1399.85
25214,1983,SVN,1098.6
25215,1984,SVN,1426.28
25216,1985,SVN,1360.71
25217,1986,SVN,1298.53
25218,1987,SVN,1469.19
25219,1988,SVN,1235.37
25220,1989,SVN,1301.9
25221,1990,SVN,1386.01
25222,1991,SVN,1318.58
25223,1992,SVN,1390.86
25224,1993,SVN,1307.13
25225,1994,SVN,1348.4
25226,1995,SVN,1504.47
25227,1996,SVN,1554.77
25228,1997,SVN,1246.89
25229,1998,SVN,1457.51
25230,1999,SVN,1451.01
25231,2000,SVN,1386.79
25232,2001,SVN,1224.8
25233,2002,SVN,1425.28
25234,2003,SVN,1046.23
25235,2004,SVN,1517.78
25236,2005,SVN,1397.84
25237,2006,SVN,1196.12
25238,2007,SVN,1293.47
25239,2008,SVN,1430.59
25240,2009,SVN,1502.59
25241,2010,SVN,1587.66
25242,2011,SVN,1047.51
25243,2012,SVN,1371.7
25244,2013,SVN,1591.49
25245,2014,SVN,1781.34
25246,2015,SVN,1433.72
25247,2016,SVN,1696.65
25248,2017,SVN,1542.3
25249,2018,SVN,1414.56
25250,2019,SVN,1618.08
25251,2020,SVN,1587.79
25252,2021,SVN,1301.67
25253,2022,SVN,1138.3
25254,1901,SWE,450.39
25255,1902,SWE,531.25
25256,1903,SWE,611.24
25257,1904,SWE,521.99
25258,1905,SWE,534.27
25259,1906,SWE,530.75
25260,1907,SWE,597.98
25261,1908,SWE,486.67
25262,1909,SWE,624.36
25263,1910,SWE,579.83
25264,1911,SWE,523.34
25265,1912,SWE,650.88
25266,1913,SWE,525.72
25267,1914,SWE,489.23
25268,1915,SWE,555.51
25269,1916,SWE,626.54
25270,1917,SWE,522.5500000000001
25271,1918,SWE,541.65
25272,1919,SWE,562.95
25273,1920,SWE,590.23
25274,1921,SWE,623.89
25275,1922,SWE,545.12
25276,1923,SWE,617.9
25277,1924,SWE,631.67
25278,1925,SWE,589.23
25279,1926,SWE,586.14
25280,1927,SWE,694.4399999999999
25281,1928,SWE,625.5
25282,1929,SWE,636.4200000000001
25283,1930,SWE,596.73
25284,1931,SWE,608.73
25285,1932,SWE,586.38
25286,1933,SWE,472.47
25287,1934,SWE,660.17
25288,1935,SWE,705.0
25289,1936,SWE,589.69
25290,1937,SWE,583.3
25291,1938,SWE,642.5
25292,1939,SWE,553.26
25293,1940,SWE,570.99
25294,1941,SWE,514.03
25295,1942,SWE,545.96
25296,1943,SWE,581.97
25297,1944,SWE,681.86
25298,1945,SWE,647.36
25299,1946,SWE,615.48
25300,1947,SWE,463.15999999999997
25301,1948,SWE,578.52
25302,1949,SWE,632.31
25303,1950,SWE,657.13
25304,1951,SWE,576.65
25305,1952,SWE,615.63
25306,1953,SWE,615.76
25307,1954,SWE,664.54
25308,1955,SWE,518.03
25309,1956,SWE,523.42
25310,1957,SWE,645.8
25311,1958,SWE,587.39
25312,1959,SWE,533.45
25313,1960,SWE,694.2
25314,1961,SWE,660.47
25315,1962,SWE,603.54
25316,1963,SWE,571.59
25317,1964,SWE,584.26
25318,1965,SWE,613.76
25319,1966,SWE,659.16
25320,1967,SWE,697.45
25321,1968,SWE,567.79
25322,1969,SWE,521.2
25323,1970,SWE,591.71
25324,1971,SWE,574.9300000000001
25325,1972,SWE,568.6899999999999
25326,1973,SWE,596.3
25327,1974,SWE,651.93
25328,1975,SWE,552.4300000000001
25329,1976,SWE,480.88
25330,1977,SWE,660.97
25331,1978,SWE,550.37
25332,1979,SWE,661.9399999999999
25333,1980,SWE,598.54
25334,1981,SWE,680.3299999999999
25335,1982,SWE,591.72
25336,1983,SWE,660.41
25337,1984,SWE,647.59
25338,1985,SWE,709.73
25339,1986,SWE,629.36
25340,1987,SWE,668.81
25341,1988,SWE,666.63
25342,1989,SWE,595.9300000000001
25343,1990,SWE,668.1899999999999
25344,1991,SWE,597.67
25345,1992,SWE,667.53
25346,1993,SWE,664.17
25347,1994,SWE,576.43
25348,1995,SWE,630.42
25349,1996,SWE,569.5
25350,1997,SWE,587.26
25351,1998,SWE,772.41
25352,1999,SWE,687.9200000000001
25353,2000,SWE,819.25
25354,2001,SWE,712.72
25355,2002,SWE,592.65
25356,2003,SWE,577.16
25357,2004,SWE,651.6800000000001
25358,2005,SWE,631.35
25359,2006,SWE,651.58
25360,2007,SWE,682.79
25361,2008,SWE,695.11
25362,2009,SWE,659.74
25363,2010,SWE,644.63
25364,2011,SWE,683.41
25365,2012,SWE,736.36
25366,2013,SWE,586.6800000000001
25367,2014,SWE,630.22
25368,2015,SWE,689.06
25369,2016,SWE,624.78
25370,2017,SWE,678.07
25371,2018,SWE,539.65
25372,2019,SWE,681.95
25373,2020,SWE,667.9399999999999
25374,2021,SWE,607.7
25375,2022,SWE,604.29
25376,1901,SWZ,1311.91
25377,1902,SWZ,516.42
25378,1903,SWZ,523.3100000000001
25379,1904,SWZ,685.11
25380,1905,SWZ,738.04
25381,1906,SWZ,791.4300000000001
